"Mediaplan","Mediaplan Placement","Campaign Name","Target value","Current value"
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-DO","MCMMIA_2021_DOM_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_BREAKFASTFORONE","10,025,000",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Youtube-DO","MCMMIA_2021_DOM_KELLOGGS_MASTERBRAND_SEASONAL_GOOGLE_YOUTUBE_DESPIERTAMUCHOMAS_AFFINITYAUDIENCES_CPV_BREAKFASTFORONE","550,000.00","1,277,426.00"
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-PR","MCMMIA_2021_PRI_KELLOGGS_FROOTLOOPS_SEASONAL_FROOTLOOPS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","8,333,333",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Youtube-PR","MCMMIA_2021_PRI_KELLOGGS_FROOTLOOPS_SEASONAL_GOOGLE_YOUTUBE_FROOTLOOPS_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST","875,000.00","1,414,385.00"
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-GT","MCMMIA_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","23,214,286",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Youtube-GT","MCMMIA_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK","1,000,000.00",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Admazing-GT","MCMPR_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_AFTERNOONSNACK_CPCV-ADMAZING","30,000",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis - Display-GT","MCMPR_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_AFTERNOONSNACK_CPM-XAXIS-DISPLAY","1,000,000",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis PUSH NOTIFICATION ADS-GT","MCMPR_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_XAXISPUSHNOTIFICATIONADS_AFTERNOONSNACK_CPC-XAXISPUSHNOTIFICATIONADS","7,500",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Claro Mobile-GT","MCMPR_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_CLAROMOBILE_AFTERNOONSNACK_CPC-CLAROMOBILE","6,250",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Tigo Mobile-GT","MCMPR_2021_GTM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_TIGOMOBILE_AFTERNOONSNACK_CPC-TIGOMOBILE","6,250",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-CR","MCMMIA_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","7,619,048",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Youtube-CR","MCMMIA_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK","830,000.00",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Admazing-CR","MCMPR_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_AFTERNOONSNACK_CPCV-ADMAZING","30,000",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis - Display-CR","MCMPR_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_AFTERNOONSNACK_CPM-XAXIS-DISPLAY","1,000,000",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis PUSH NOTIFICATION ADS-CR","MCMPR_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_XAXISPUSHNOTIFICATIONADS_AFTERNOONSNACK_CPC-XAXISPUSHNOTIFICATIONADS","7,500",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Claro Mobile-CR","MCMPR_2021_CRI_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_CLAROMOBILE_AFTERNOONSNACK_CPC-CLAROMOBILE","6,250",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-PA","MCMMIA_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","5,952,381",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Youtube-PA","MCMMIA_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK","816,260.00",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Admazing-PA","MCMPR_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_AFTERNOONSNACK_CPCV-ADMAZING","30,000",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis - Display-PA","MCMPR_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_AFTERNOONSNACK_CPM-XAXIS-DISPLAY","1,000,000",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis PUSH NOTIFICATION ADS-PA","MCMPR_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_XAXISPUSHNOTIFICATIONADS_AFTERNOONSNACK_CPC-XAXISPUSHNOTIFICATIONADS","7,500",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Claro Mobile-PA","MCMPR_2021_PAN_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_CLAROMOBILE_AFTERNOONSNACK_CPC-CLAROMOBILE","6,250",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-DO","MCMMIA_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","11,904,762",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Youtube-DO","MCMMIA_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_GOOGLE_YOUTUBE_VERANOX2_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK","875,000.00",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Admazing-DO","MCMPR_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_AFTERNOONSNACK_CPCV-ADMAZING","35,000",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis - Display-DO","MCMPR_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_SIZMEK_AFTERNOONSNACK_CPM-XAXIS-DISPLAY","1,000,000",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis PUSH NOTIFICATION ADS-DO","MCMPR_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_XAXISPUSHNOTIFICATIONADS_AFTERNOONSNACK_CPC-XAXISPUSHNOTIFICATIONADS","7,500",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Claro Mobile-DO","MCMPR_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_CLAROMOBILE_AFTERNOONSNACK_CPC-CLAROMOBILE","6,250",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Tigo Mobile-DO","MCMPR_2021_DOM_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_TIGOMOBILE_AFTERNOONSNACK_CPC-TIGOMOBILE","6,250",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-GT","MCMMIA_2021_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_MID-MORNINGSNACK","5,263,158",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Youtube-GT","MCMMIA_2021_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_GOOGLE_YOUTUBE_HOMEOFFICE_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK","750,000.00","1,128,968.00"
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-CR","MCMMIA_2021_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_MID-MORNINGSNACK","2,727,273",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Youtube-CR","MCMMIA_2021_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_GOOGLE_YOUTUBE_HOMEOFFICE_AFFINITYAUDIENCES_CPV_MID-MORNINGSNACK","625,005.00","985,743.00"
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis - Video-GT","MCMMIA_2021_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_SIZMEK_MID-MORNINGSNACK_CPCV-XAXIS-VIDEO","83,334.00",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis - Video-CR","MCMMIA_2021_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_SIZMEK_MID-MORNINGSNACK_CPCV-XAXIS-VIDEO","70,000.00",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Eikon-GT","MCMMIA_2021_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_SIZMEK_MID-MORNINGSNACK_CPCV-EIKON","20,833.50",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Eikon-CR","MCMMIA_2021_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_SIZMEK_MID-MORNINGSNACK_CPCV-EIKON","17,500.00",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Spotify-GT","MCMMIA_2021_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_SPOTIFY_MID-MORNINGSNACK_CPCV-SPOTIFY","58,140.00","0.00"
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Spotify-CR","MCMMIA_2021_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_SPOTIFY_MID-MORNINGSNACK_CPCV-SPOTIFY","58,140.00","0.00"
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis PUSH NOTIFICATION ADS-GT","MCMMIA_2021_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_XAXISPUSHNOTIFICATIONADS_MID-MORNINGSNACK_CPM-XAXISPUSHNOTIFICATIONADS","4,999,950",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Xaxis PUSH NOTIFICATION ADS-CR","MCMMIA_2021_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_HOMEOFFICE_XAXISPUSHNOTIFICATIONADS_MID-MORNINGSNACK_CPM-XAXISPUSHNOTIFICATIONADS","4,999,950",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-SV","MCMMIA_2021_SLV_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","2,380,952",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-HN","MCMMIA_2021_HND_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","2,380,952",""
"2020_ktbo_kube_Adverity_Mediaplan_Octubre-Caricam","Facebook and Instagram-NI","MCMMIA_2021_NIC_KELLOGGS_PRINGLES_SEASONAL_VERANOX2_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","2,380,952",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-GT","MCMMIA_2020_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_XAXIS_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","187,500",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-CR","MCMMIA_2020_CRI_KELLOGGS_CHOCOKRISPIS_SEASONAL_XAXIS_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","156,250",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-SV","MCMMIA_2020_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_XAXIS_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","106,250",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_CHOCOKRISPIS_SEASONAL_XAXIS_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","175,000",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-GT","MCMMIA_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","19,559,511",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-GT","MCMMIA_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_XAXIS_YOUTUBE_CRAYOLA_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","777,780",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis - Display-GT","MCMPR_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY","873,287",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-GT","MCMMIA_2020_GTM_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_XAXIS_YOUTUBE_CRAYOLA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST","364,585.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-CR","MCMMIA_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","5,652,489",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-CR","MCMMIA_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_XAXIS_YOUTUBE_CRAYOLA_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","466,667",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis - Display-CR","MCMPR_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY","521,573",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-CR","MCMMIA_2020_CRI_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_XAXIS_YOUTUBE_CRAYOLA_AFFINITYAUDIENCES_CPV_FAMILYBREAKFAST","218,750.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-SV","MCMMIA_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_FAMILYBREAKFAST","6,714,978",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-SV","MCMMIA_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_XAXIS_YOUTUBE_CRAYOLA_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","311,113",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis - Display-SV","MCMPR_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_CRAYOLA_SIZMEK_FAMILYBREAKFAST_CPM-XAXIS-DISPLAY","347,713",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis - Video-NI","MCMPR_2020_NIC_KELLOGGS_MASTERBRAND_SEASONAL_DESPIERTAMUCHOMAS_SIZMEK_BREAKFASTFORONE_CPV-XAXIS-VIDEO","16,241.33",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Push Notifications-PR","MCMPR_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_NAVIDAD_PUSHNOTIFICATIONS_EVENINGME","9,360",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_NAVIDAD_FACEBOOK_FACEBOOK_REACH_CPM_EVENINGME","3,500,000",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Instagram-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_NAVIDAD_FACEBOOK_INSTAGRAM_REACH_CPM_EVENINGME","3,500,000",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-GT","MCMMIA_2020_GTM_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","12,250,000.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-CR","MCMMIA_2020_CRI_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","4,875,000.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-GT","MCMMIA_2020_GTM_KELLOGGS_RICEKRISPIES_SEASONAL_XAXIS_YOUTUBE_RECOVERYPLAN_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK","312,502.50",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-CR","MCMMIA_2020_CRI_KELLOGGS_RICEKRISPIES_SEASONAL_XAXIS_YOUTUBE_RECOVERYPLAN_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK","262,500.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis - Video-GT","MCMPR_2020_GTM_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_SIZMEK_AFTERNOONSNACK_CPCV-XAXIS-VIDEO","12,500.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis - Video-CR","MCMPR_2020_CRI_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_SIZMEK_AFTERNOONSNACK_CPCV-XAXIS-VIDEO","10,350.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Eikon-GT","MCMPR_2020_GTM_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_SIZMEK_AFTERNOONSNACK_CPCV-EIKON","50,000.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Eikon-CR","MCMPR_2020_CRI_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_SIZMEK_AFTERNOONSNACK_CPCV-EIKON","41,400.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Spotify-GT","MCMPR_2020_GTM_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_SPOTIFY_AFTERNOONSNACK","50,000.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Spotify-CR","MCMPR_2020_CRI_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_SPOTIFY_AFTERNOONSNACK","50,000.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis-GT","MCMPR_2020_GTM_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_XAXIS_AFTERNOONSNACK","6,250",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis-CR","MCMPR_2020_CRI_KELLOGGS_RICEKRISPIES_SEASONAL_RECOVERYPLAN_XAXIS_AFTERNOONSNACK","5,000",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-GT","MCMMIA_2020_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_RECOVERYPLAN_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","4,000,000.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-CR","MCMMIA_2020_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_RECOVERYPLAN_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_AFTERNOONSNACK","1,850,000.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-GT","MCMMIA_2020_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_XAXIS_YOUTUBE_RECOVERYPLAN_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK","234,375.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-CR","MCMMIA_2020_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_XAXIS_YOUTUBE_RECOVERYPLAN_AFFINITYAUDIENCES_CPV_AFTERNOONSNACK","196,875.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Spotify-GT","MCMPR_2020_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_RECOVERYPLAN_SPOTIFY_AFTERNOONSNACK","50,000.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Spotify-CR","MCMPR_2020_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_RECOVERYPLAN_SPOTIFY_AFTERNOONSNACK","50,000.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis-GT","MCMPR_2020_GTM_KELLOGGS_SPECIALKBARS_SEASONAL_RECOVERYPLAN_XAXIS_AFTERNOONSNACK","4,688",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis-CR","MCMPR_2020_CRI_KELLOGGS_SPECIALKBARS_SEASONAL_RECOVERYPLAN_XAXIS_AFTERNOONSNACK","3,750",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-DO","MCMMIA_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME","19,166,667",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-DO","MCMMIA_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_XAXIS_YOUTUBE_DESTAPAYGANA_AFFINITYAUDIENCES_CPC_EVENINGME","2,074",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Xaxis - Display-DO","MCMPR_2020_DOM_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_SIZMEK_EVENINGME_CPM-XAXIS-DISPLAY","2,043,333",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-PR","MCMMIA_2020_PRI_KELLOGGS_PRINGLES_SEASONAL_NAVIDAD_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME","5,625,000",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Youtube-SV","MCMMIA_2020_SLV_KELLOGGS_CORPORATEPROMOTIONS_SEASONAL_XAXIS_YOUTUBE_CRAYOLA_AFFINITYAUDIENCES_0_FAMILYBREAKFAST","58,335.00",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-HN","MCMMIA_2020_HND_KELLOGGS_PRINGLES_SEASONAL_DESTAPAYGANA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME","4,583,333",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-EC","MCMMIA_2020_ECU_KELLOGGS_PRINGLES_SEASONAL_ARMALARUMBA_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_EVENINGME","1,201,869.57",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-GT","MCMMIA_2020_GTM_KELLOGGS_MASTERBRAND_SEASONAL_DONATIVOS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_BREAKFASTFORONE","1,380,980",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-HN","MCMMIA_2020_HND_KELLOGGS_MASTERBRAND_SEASONAL_DONATIVOS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_BREAKFASTFORONE","1,019,164",""
"o_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx.gz","Facebook and Instagram-NI","MCMMIA_2020_NIC_KELLOGGS_MASTERBRAND_SEASONAL_DONATIVOS_FACEBOOK_FACEBOOKANDINSTAGRAM_REACH_CPM_BREAKFASTFORONE","1,015,863",""
"_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx","Youtube-GT","MCMMIA_2020_GTM_KELLOGGS_CHOCOKRISPIS_SEASONAL_XAXIS_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","187,500",""
"_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx","Youtube-CR","MCMMIA_2020_CRI_KELLOGGS_CHOCOKRISPIS_SEASONAL_XAXIS_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","156,250",""
"_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx","Youtube-SV","MCMMIA_2020_SLV_KELLOGGS_CHOCOKRISPIS_SEASONAL_XAXIS_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","106,250",""
"_kube_Adverity__Mediaplan_Noviembre-Caricam.xlsx","Youtube-PA","MCMMIA_2020_PAN_KELLOGGS_CHOCOKRISPIS_SEASONAL_XAXIS_YOUTUBE_REFORMULACION_AFFINITYAUDIENCES_CPM_FAMILYBREAKFAST","175,000",""
