Start Date,End Date,Month,Brand,Region,Country,Campaign,Platform,Touchpoint,Format,Goal,Investment,Reach,Impressions,CPM,Clicks,CPC,CTR,Views,CPV,VTR,CR,Complete Views,CPCV,Engagement,Sales Price,Sales Quantity,Insertions,File,Pipí,Caca,Culo,Pedo
2019-05-12,,May,Choco Krispis,MEX,Mexico,Equity 2019,Gameloft,Gameloft,,,14610.767499999998,,832367.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-01,,July,Choco Krispis,MEX,Mexico,Equity 2019,Contenido,Influencers,,,27720,,1460102.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Choco Krispis,MEX,Mexico,Equity 2019,Contenido,Gameloft,,,7865.013599999999,,131806.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-01,,Juny,Choco Krispis,MEX,Mexico,Equity 2019,Gaming,Gameloft,,,26185.070799999998,,1487743.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-11-25,,November,Choco Krispis,MEX,Mexico,Equity 2019,Xaxis,Xaxis,,,4022.1468,,1694419.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Choco Krispis,MEX,Mexico,Equity 2019,Xaxis,Xaxis,,,15675.3468,,4644019.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Choco Krispis,MEX,Mexico,Equity 2019,Gameloft,Gameloft,,,17519.292,,341306.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Choco Krispis,MEX,Mexico,Equity 2019,Xaxis,Xaxis,,,7013.664,,2330657.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Choco Krispis,MEX,Mexico,Equity 2019,TV azteca,TV azteca,,,32760,,650000.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Zucaritas,MEX,Mexico,Free Stripe Tochito,Gameloft,Gameloft,,,7611.344999999999,,343129.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Zucaritas,MEX,Mexico,Free Stripe Tochito,Xaxis,Xaxis,,,7611.344999999999,,3207134.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-28,,August,Zucaritas,MEX,Mexico,Free Stripe Tochito,IMS,Video,,,20222.0046,,689764.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-28,,August,Zucaritas,MEX,Mexico,Free Stripe Tochito,Xaxis,Xaxis,,,10281.826799999999,,3741513.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-14,,January,Zucaritas,MEX,Mexico,Free Stripe Tochito,Xaxis,Xaxis,,,6044.2312,,1802507.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-14,,January,Zucaritas,MEX,Mexico,Free Stripe Tochito,Gameloft,Gameloft,,,11224.2312,,569539.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,February,Zucaritas,MEX,Mexico,Free Stripe Tochito,Gameloft,Gameloft,,,2590,,243538.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,February,Zucaritas,MEX,Mexico,Free Stripe Tochito,Xaxis,Xaxis,,,2590,,833354.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-30,,July,Zucaritas,MEX,Mexico,Free Stripe Tochito,Contenido,Contenido,,,30333.139199999998,,1076555.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-30,,July,Zucaritas,MEX,Mexico,Free Stripe Tochito,Xaxis,Xaxis,,,8636.039999999999,,2938158.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-26,,Juny,Zucaritas,MEX,Mexico,Tazón Tochito,Influencers,Influencers,,,4854.5,,598694.8717948718,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-26,,Juny,Zucaritas,MEX,Mexico,Tazón Tochito,Xaxis,Xaxis,,,33726,,10476565.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-24,,March,Zucaritas,MEX,Mexico,Free Stripe Tochito,Gameloft,Gameloft,,,2934.8844000000004,,414389.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-24,,March,Zucaritas,MEX,Mexico,Free Stripe Tochito,Xaxis,Xaxis,,,9150.8844,,1042478.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Zucaritas,MEX,Mexico,Tazón Tochito,Influencers,Influencers,,,5110,,598694.8717948718,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Zucaritas,MEX,Mexico,Tazón Tochito,Xaxis,Xaxis,,,33215,,10650508.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Zucaritas,MEX,Mexico,Tazón Tochito,Xaxis,Xaxis,,,9709,,606090.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Zucaritas,MEX,Mexico,Tazón Tochito,Xaxis,Xaxis,,,5110,,240168.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Zucaritas,MEX,Mexico,Equity,Contenido,Contenido,,,19499.389199999998,,926041.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-29,,October,Zucaritas,MEX,Mexico,Equity,Xaxis,Xaxis,,,9571.8588,,3528133.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Zucaritas,MEX,Mexico,Free Stripe Tochito,Gameloft,Video,,,20221.992,,1003075.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Zucaritas,MEX,Mexico,Free Stripe Tochito,Xaxis,Xaxis,,,15321.826799999999,,5509398.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-10-27,,November,Zucaritas,MEX,Mexico,Free Stripe Tochito,Contenido,Gameloft,,,16013.40165,,1051925.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,April,Zucaritas,MEX,Mexico,Free Stripe Tochito,Xaxis,Xaxis,,,10015.599999999999,,433838.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-19,,October,Zucaritas,MEX,Mexico,Equity,Xaxis,Video,,,5976,,436012.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,September,Zucaritas,MEX,Mexico,Free Stripe Tochito,Xaxis,video,,,9072,,552586.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-25,,October,Zucaritas,MEX,Mexico,Free Stripe Tochito,Xaxis,Video,,,5976,,7342724.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,February,Zucaritas,MEX,Mexico,Free Stripe Tochito,Contenido,Content,,,20399.977890600003,,393822.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Zucaritas,MEX,Mexico,Tazón Tochito,Contenido,Contenido,,,7664.999999999999,,926019.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,May,Zucaritas,MEX,Mexico,Tazón Tochito,Azteca Deportes,Azteca Deportes,,,4599,,858199.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-26,,Juny,Zucaritas,MEX,Mexico,Tazón Tochito,Azteca Deportes,Azteca Deportes,,,4599,,801797.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-08-19,,October,Zucaritas,MEX,Mexico,Tazón Tochito,Azteca Deportes,Azteca Deportes,,,3984,,152903.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-07-14,,July,Choco Krispis,MEX,Mexico,Equity 2019,Xaxis,Xaxis,,,14822.64,,656280.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-01,,Juny,Choco Krispis,MEX,Mexico,Equity 2019,Cornershop,Cornershop,,,12774.999999999998,,81497.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-09-30,,October,Extra,MEX,Mexico,Extra,Xaxis,Video,,,19720.8,,1148916.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-06-27,,Juny,Zucaritas,MEX,Mexico,Tazón Tochito,IMS,Content,,,7664.999999999999,,925970.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,January,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,0.048012384,,16.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-03,,February,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,1006.8742938239999,,314832.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-10,,February,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,3297.9137184,,1031200.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-17,,February,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,4520.169409896,,1413378.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-24,,February,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,3593.6929564199995,,1123685.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-03,,March,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,2463.242842116,,770213.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-10,,March,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,2449.298986596,,765853.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-17,,March,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,2894.024826252,,904911.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-24,,March,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,2393.523474384,,2185990.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,March,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,0,,215271.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-01-27,,January,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,0.048,,16.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-03,,February,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,944.496,,314832.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-10,,February,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,3093.6000000000004,,1031200.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-17,,February,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,4240.134,,1413378.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-02-24,,February,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,3371.055,,1123685.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-03,,March,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,2310.639,,770213.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-10,,March,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,2297.5589999999997,,765853.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-17,,March,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,2714.7329999999997,,904911.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-24,,March,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,2175.736000000001,,2185990.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-03-31,,March,Pringles,MEX,Mexico,Red City,Xaxis,Xaxis,,,0,,215271.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,MEX,Mexico,Music,Soundhound,Soundhound,,,946.13,,315364.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,0.9200000000000004,,286.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,571.84,,52543.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,114.38,,13822.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,-,,340.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,-,,361.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,38.3,,3491.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,27.11999999999999,,2380.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,12.139999999999997,,1130.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,2.9000000000000004,,279.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,9.019999999999998,,924.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,38.42,,3207.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,6.979999999999998,,633.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-15,,April,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,8.919999999999996,,926.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,MEX,Mexico,Music,Soundhound,Soundhound,,,808.5799999999999,,269524.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,1945.0900000000001,,626762.5,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,0,,268612.5,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,5018.940000000001,,398190.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,3445.5,,286846.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,0.08,,7.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,0.06,,11.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,211.44000000000003,,18369.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,234.86000000000007,,20166.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,612.6,,53726.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,293.66,,25304.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,207.76000000000002,,20706.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,160.28,,13092.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,174.54000000000002,,16363.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-21,,April,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,203.36,,18592.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,MEX,Mexico,Music,Soundhound,Soundhound,,,501.01,,166992.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,1916.33,,638771.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,12229.679999999998,,970457.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,4502.280000000001,,370791.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,0.16,,25.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,0.22,,30.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,508.84000000000015,,47468.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,343.00000000000006,,31300.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,1030.8000000000004,,89231.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,677.3000000000001,,58955.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,394.48,,37568.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,412.50000000000006,,30542.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,310.94000000000005,,24863.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-04-28,,April,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,467.52000000000015,,39881.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,MEX,Mexico,Music,Soundhound,Soundhound,,,2185.65,,728547.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,864.5400000000002,,288168.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,3381.9200000000005,,314765.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,1012.76,,100572.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,270.74,,44855.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,950.34,,106637.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,152.34000000000003,,16696.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,95.93999999999998,,9596.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,242.64000000000001,,28130.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,149.58000000000004,,15420.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,87.17999999999998,,11411.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,85.16,,6981.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,98.84000000000002,,10154.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,95.15,,31722.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,121.55,,18517.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,157.2,,52394.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,93.7,,31231.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,53.470000000000006,,17826.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,55.44999999999998,,18470.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,Puerto Rico,Music,Xaxis,Xaxis,,,83.13999999999997,,27716.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-05,,May,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,66.89999999999999,,22287.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,MEX,Mexico,Music,Soundhound,Soundhound,,,558.7299999999999,,439786.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,876.5700000000003,,292163.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,MEX,Mexico,Music,Xaxis,Xaxis,,,4114.139999999999,,393259.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,ANDEAN,Colombia,Music,Xaxis,Xaxis,,,439.99999999999994,,51333.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,ANDEAN,Ecuador,Music,Xaxis,Xaxis,,,170.36,,21585.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,ANDEAN,Peru,Music,Xaxis,Xaxis,,,389.73999999999995,,44878.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,157.76,,18511.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,85.78,,8957.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,204.38000000000002,,26604.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,118.10000000000002,,14220.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,75.42,,10856.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,63.300000000000004,,6009.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,El Salvador,Music,Xaxis,Xaxis,,,78.11999999999998,,9184.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Republica Dominicana,Music,Xaxis,Xaxis,,,99.02999999999996,,32987.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Costa Rica,Music,Xaxis,Xaxis,,,121.05999999999997,,40327.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Guatemala,Music,Xaxis,Xaxis,,,356.13,,118685.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Honduras,Music,Xaxis,Xaxis,,,207.45000000000002,,69141.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Nicaragua,Music,Xaxis,Xaxis,,,105.44999999999995,,35129.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
2019-05-12,,May,Pringles,CARICAM,Panama,Music,Xaxis,Xaxis,,,122.03999999999999,,40651.0,,,,,,,,,,,,,,,pautas_locales_regional_2019.xlsx,,,,
